Song:
	samples=5710950
	channels=2
	BPM=108.5497
	points=11155
Idx                 Time                Start Sample        End Sample          delta               rawBPM              BPM                 
9337                108.4024            9561088             9562111             0.04644012          1291.986            80.74914            
9346                108.5069            9570304             9571327             0.1044922           574.2056            143.5514            
9351                108.5649            9575424             9576447             0.05804443          1033.691            129.2113            
9359                108.6578            9583616             9584639             0.09288025          645.9931            80.74914            
9365                108.7274            9589760             9590783             0.069664            861.277             107.6596            
9372                108.8087            9596928             9597951             0.08126831          738.2952            92.2869             
9379                108.89              9604096             9605119             0.08126831          738.2952            92.2869             
9386                108.9712            9611264             9612287             0.08126831          738.2952            92.2869             
9482                110.0858            9709568             9710591             1.114563            53.83276            107.6655            
9489                110.1671            9716736             9717759             0.08126831          738.2952            92.2869             
9499                110.2832            9726976             9727999             0.1160965           516.8115            129.2029            
9511                110.4225            9739264             9740287             0.1393204           430.6621            107.6655            
9522                110.5502            9750528             9751551             0.1277084           469.8202            117.455             
9529                110.6315            9757696             9758719             0.08127594          738.2258            92.27823            
9531                110.6547            9759744             9760767             0.02321625          2584.397            80.76241            
9544                110.8056            9773056             9774079             0.1509323           397.5292            99.3823             
9553                110.9101            9782272             9783295             0.1044846           574.2476            143.5619            
9562                111.0146            9791488             9792511             0.1044922           574.2056            143.5514            
9566                111.061             9795584             9796607             0.04644012          1291.986            80.74914            
9603                111.4906            9833472             9834495             0.4295731           139.6736            139.6736            
9614                111.6183            9844736             9845759             0.1277084           469.8202            117.455             
9647                112.0014            9878528             9879551             0.3831253           156.6067            156.6067            
9649                112.0247            9880576             9881599             0.02322388          2583.548            80.73587            
9664                112.1988            9895936             9896959             0.1741486           344.5334            86.13335            
9678                112.3614            9910272             9911295             0.1625366           369.1476            92.2869             
9690                112.5007            9922560             9923583             0.1393204           430.6621            107.6655            
9700                112.6168            9932800             9933823             0.1161041           516.7775            129.1944            
9706                112.6864            9938944             9939967             0.06965637          861.3713            107.6714            
9723                112.8838            9956352             9957375             0.1973724           303.9938            151.9969            
9726                112.9186            9959424             9960447             0.03482819          1722.743            107.6714            
9736                113.0347            9969664             9970687             0.1160965           516.8115            129.2029            
9743                113.116             9976832             9977855             0.08127594          738.2258            92.27823            
9759                113.3018            9993216             9994239             0.1857529           323.0098            80.75246            
9769                113.4179            10003456            10004479            0.1161041           516.7775            129.1944            
9779                113.534             10013696            10014719            0.1160965           516.8115            129.2029            
9789                113.6501            10023936            10024959            0.1161041           516.7775            129.1944            
9801                113.7894            10036224            10037247            0.1393204           430.6621            107.6655            
9810                113.8939            10045440            10046463            0.1044846           574.2476            143.5619            
9812                113.9171            10047488            10048511            0.02322388          2583.548            80.73587            
9822                114.0332            10057728            10058751            0.1160965           516.8115            129.2029            
9833                114.1609            10068992            10070015            0.1277084           469.8202            117.455             
9841                114.2538            10077184            10078207            0.09288025          645.9931            80.74914            
9854                114.4047            10090496            10091519            0.1509323           397.5292            99.3823             
9863                114.5092            10099712            10100735            0.1044922           574.2056            143.5514            
9865                114.5324            10101760            10102783            0.02321625          2584.397            80.76241            
9873                114.6253            10109952            10110975            0.09288025          645.9931            80.74914            
9875                114.6485            10112000            10113023            0.02322388          2583.548            80.73587            
9886                114.7762            10123264            10124287            0.1277084           469.8202            117.455             
9890                114.8227            10127360            10128383            0.04644012          1291.986            80.74914            
9898                114.9156            10135552            10136575            0.09288025          645.9931            80.74914            
9908                115.0317            10145792            10146815            0.1160965           516.8115            129.2029            
9917                115.1361            10155008            10156031            0.1044922           574.2056            143.5514            
9919                115.1594            10157056            10158079            0.02321625          2584.397            80.76241            
9929                115.2755            10167296            10168319            0.1161041           516.7775            129.1944            
9942                115.4264            10180608            10181631            0.1509247           397.5493            99.38732            
9949                115.5077            10187776            10188799            0.08127594          738.2258            92.27823            
9970                115.7515            10209280            10210303            0.2438049           246.0984            123.0492            
9981                115.8792            10220544            10221567            0.1277084           469.8202            117.455             
9983                115.9024            10222592            10223615            0.02322388          2583.548            80.73587            
9995                116.0417            10234880            10235903            0.1393204           430.6621            107.6655            
10005               116.1578            10245120            10246143            0.1160965           516.8115            129.2029            
10016               116.2855            10256384            10257407            0.1277084           469.8202            117.455             
10024               116.3784            10264576            10265599            0.09288025          645.9931            80.74914            
10032               116.4713            10272768            10273791            0.09288025          645.9931            80.74914            
10039               116.5526            10279936            10280959            0.08126831          738.2952            92.2869             
10044               116.6106            10285056            10286079            0.05805206          1033.555            129.1944            
10051               116.6919            10292224            10293247            0.08126831          738.2952            92.2869             
10059               116.7848            10300416            10301439            0.09288025          645.9931            80.74914            
10064               116.8428            10305536            10306559            0.05805206          1033.555            129.1944            
10067               116.8776            10308608            10309631            0.03482819          1722.743            107.6714            
10072               116.9357            10313728            10314751            0.05805206          1033.555            129.1944            
10081               117.0402            10322944            10323967            0.1044922           574.2056            143.5514            
10091               117.1563            10333184            10334207            0.1160965           516.8115            129.2029            
10098               117.2375            10340352            10341375            0.08126831          738.2952            92.2869             
10109               117.3653            10351616            10352639            0.1277084           469.8202            117.455             
10117               117.4581            10359808            10360831            0.09288025          645.9931            80.74914            
10123               117.5278            10365952            10366975            0.069664            861.277             107.6596            
10125               117.551             10368000            10369023            0.02321625          2584.397            80.76241            
10136               117.6787            10379264            10380287            0.1277161           469.7921            117.448             
10139               117.7136            10382336            10383359            0.03482819          1722.743            107.6714            
10154               117.8877            10397696            10398719            0.1741486           344.5334            86.13335            
10169               118.0619            10413056            10414079            0.1741486           344.5334            86.13335            
10181               118.2012            10425344            10426367            0.1393204           430.6621            107.6655            
10189               118.2941            10433536            10434559            0.09288025          645.9931            80.74914            
10200               118.4218            10444800            10445823            0.1277084           469.8202            117.455             
10202               118.445             10446848            10447871            0.02322388          2583.548            80.73587            
10209               118.5263            10454016            10455039            0.08126831          738.2952            92.2869             
10212               118.5611            10457088            10458111            0.03482819          1722.743            107.6714            
10222               118.6772            10467328            10468351            0.1160965           516.8115            129.2029            
10234               118.8165            10479616            10480639            0.1393204           430.6621            107.6655            
10241               118.8978            10486784            10487807            0.08127594          738.2258            92.27823            
10250               119.0023            10496000            10497023            0.1044846           574.2476            143.5619            
10254               119.0487            10500096            10501119            0.04644012          1291.986            80.74914            
10260               119.1184            10506240            10507263            0.069664            861.277             107.6596            
10268               119.2113            10514432            10515455            0.09288025          645.9931            80.74914            
10277               119.3157            10523648            10524671            0.1044846           574.2476            143.5619            
10284               119.397             10530816            10531839            0.08126831          738.2952            92.2869             
10291               119.4783            10537984            10539007            0.08127594          738.2258            92.27823            
10296               119.5363            10543104            10544127            0.05804443          1033.691            129.2113            
10300               119.5828            10547200            10548223            0.04644012          1291.986            80.74914            
10307               119.664             10554368            10555391            0.08127594          738.2258            92.27823            
10318               119.7917            10565632            10566655            0.1277084           469.8202            117.455             
10326               119.8846            10573824            10574847            0.09288025          645.9931            80.74914            
10333               119.9659            10580992            10582015            0.08126831          738.2952            92.2869             
10339               120.0356            10587136            10588159            0.06965637          861.3713            107.6714            
10347               120.1284            10595328            10596351            0.09288025          645.9931            80.74914            
10350               120.1633            10598400            10599423            0.03483582          1722.365            107.6478            
10360               120.2794            10608640            10609663            0.1160965           516.8115            129.2029            
10362               120.3026            10610688            10611711            0.02321625          2584.397            80.76241            
10372               120.4187            10620928            10621951            0.1161041           516.7775            129.1944            
10382               120.5348            10631168            10632191            0.1160965           516.8115            129.2029            
10395               120.6857            10644480            10645503            0.1509323           397.5292            99.3823             
10406               120.8134            10655744            10656767            0.1277084           469.8202            117.455             
10425               121.034             10675200            10676223            0.2205887           271.9995            135.9997            
10432               121.1153            10682368            10683391            0.08126831          738.2952            92.2869             
10438               121.1849            10688512            10689535            0.069664            861.277             107.6596            
10448               121.301             10698752            10699775            0.1160965           516.8115            129.2029            
10455               121.3823            10705920            10706943            0.08127594          738.2258            92.27823            
10458               121.4171            10708992            10710015            0.03482819          1722.743            107.6714            
10468               121.5332            10719232            10720255            0.1160965           516.8115            129.2029            
10478               121.6493            10729472            10730495            0.1161041           516.7775            129.1944            
10483               121.7074            10734592            10735615            0.05804443          1033.691            129.2113            
10489               121.7771            10740736            10741759            0.069664            861.277             107.6596            
10499               121.8932            10750976            10751999            0.1160965           516.8115            129.2029            
10509               122.0093            10761216            10762239            0.1161041           516.7775            129.1944            
10512               122.0441            10764288            10765311            0.03482819          1722.743            107.6714            
10522               122.1602            10774528            10775551            0.1160965           516.8115            129.2029            
10534               122.2995            10786816            10787839            0.1393204           430.6621            107.6655            
10544               122.4156            10797056            10798079            0.1161041           516.7775            129.1944            
10552               122.5085            10805248            10806271            0.09288025          645.9931            80.74914            
10561               122.613             10814464            10815487            0.1044846           574.2476            143.5619            
10573               122.7523            10826752            10827775            0.1393204           430.6621            107.6655            
10575               122.7755            10828800            10829823            0.02322388          2583.548            80.73587            
10585               122.8916            10839040            10840063            0.1160965           516.8115            129.2029            
10597               123.0309            10851328            10852351            0.1393204           430.6621            107.6655            
10606               123.1354            10860544            10861567            0.1044922           574.2056            143.5514            
10618               123.2747            10872832            10873855            0.1393204           430.6621            107.6655            
10628               123.3908            10883072            10884095            0.1160965           516.8115            129.2029            
10642               123.5534            10897408            10898431            0.1625366           369.1476            92.2869             
10651               123.6579            10906624            10907647            0.1044922           574.2056            143.5514            
10661               123.774             10916864            10917887            0.1161041           516.7775            129.1944            
10675               123.9365            10931200            10932223            0.1625366           369.1476            92.2869             
10684               124.041             10940416            10941439            0.1044922           574.2056            143.5514            
10692               124.1339            10948608            10949631            0.09288025          645.9931            80.74914            
10701               124.2384            10957824            10958847            0.1044846           574.2476            143.5619            
10705               124.2848            10961920            10962943            0.04644012          1291.986            80.74914            
10711               124.3545            10968064            10969087            0.069664            861.277             107.6596            
10719               124.4473            10976256            10977279            0.09288025          645.9931            80.74914            
10727               124.5402            10984448            10985471            0.09288025          645.9931            80.74914            
10735               124.6331            10992640            10993663            0.09288025          645.9931            80.74914            
10748               124.784             11005952            11006975            0.1509247           397.5493            99.38732            
10756               124.8769            11014144            11015167            0.09288025          645.9931            80.74914            
10758               124.9001            11016192            11017215            0.02322388          2583.548            80.73587            
10762               124.9466            11020288            11021311            0.04644012          1291.986            80.74914            
10773               125.0743            11031552            11032575            0.1277084           469.8202            117.455             
10778               125.1323            11036672            11037695            0.05804443          1033.691            129.2113            
10793               125.3065            11052032            11053055            0.1741562           344.5183            86.12959            
10797               125.3529            11056128            11057151            0.04644012          1291.986            80.74914            
10804               125.4342            11063296            11064319            0.08126831          738.2952            92.2869             
10813               125.5387            11072512            11073535            0.1044846           574.2476            143.5619            
10821               125.6316            11080704            11081727            0.09288025          645.9931            80.74914            
10827               125.7012            11086848            11087871            0.069664            861.277             107.6596            
10836               125.8057            11096064            11097087            0.1044922           574.2056            143.5514            
10841               125.8638            11101184            11102207            0.05804443          1033.691            129.2113            
10853               126.0031            11113472            11114495            0.1393204           430.6621            107.6655            
10855               126.0263            11115520            11116543            0.02322388          2583.548            80.73587            
10862               126.1076            11122688            11123711            0.08126831          738.2952            92.2869             
10890               126.4327            11151360            11152383            0.3250809           184.5695            92.28473            
10900               126.5488            11161600            11162623            0.1160965           516.8115            129.2029            
10924               126.8274            11186176            11187199            0.2786407           215.331             107.6655            
10943               127.048             11205632            11206655            0.2205887           271.9995            135.9997            
10982               127.5008            11245568            11246591            0.4527893           132.512             132.512             
10993               127.6285            11256832            11257855            0.1277084           469.8202            117.455             
11006               127.7794            11270144            11271167            0.1509323           397.5292            99.3823             
11014               127.8723            11278336            11279359            0.09288025          645.9931            80.74914            
11028               128.0348            11292672            11293695            0.1625443           369.1302            92.28256            
11035               128.1161            11299840            11300863            0.08126831          738.2952            92.2869             
11047               128.2554            11312128            11313151            0.1393127           430.6856            107.6714            
11068               128.4992            11333632            11334655            0.2438049           246.0984            123.0492            
11087               128.7198            11353088            11354111            0.2205963           271.9901            135.995             
11099               128.8591            11365376            11366399            0.1393127           430.6856            107.6714            
11108               128.9636            11374592            11375615            0.1044922           574.2056            143.5514            
11124               129.1494            11390976            11391999            0.1857605           322.9966            80.74914            
